OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
414,998,92030095,48.943977269999998,-122.237861417000005,.,75075.0000000,124346.000000000000000,75075,101,19,"Blethen gravelly loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,-9999,-9999,None,None,0,4.0000000,7.2500000,13.7500000,20.2500000,Well drained,Well drained,B,-9999,100,7,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,75075,535,-9999,90,-9999,Blethen,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,5,86,3,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,305.0000000,549.0000000,68,203,338,"foothills, hillslopes",-9999.0000000,0.1600000,-9999.0000000,8.0000000,9.0000000,9.0000000,1270,1651,2032,-9999,-9999,-9999,140,160,180,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,Moderate,"Ashy-skeletal, mixed, mesic Typic Vitrixerands",Andisols,Xerands,Vitrixerands,Typic Vitrixerands,ashy-skeletal,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75075,21088945
415,999,92121276,47.169466666700004,-122.165986167000000,.,74664.0000000,125789.000000000000000,74664,6508,18E,"Indianola loamy sand, 15 to 30 percent slopes",-9999,20.0000000,19.6000004,-9999,-9999,-9999,-9999,-9999,2,3.4800000,5.3400002,7.7800002,9.6899996,Somewhat excessively drained,Somewhat excessively drained,A,6,85,4,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.8290000,Severe,2,1.0000000,74664,21198,-9999,5,-9999,Everett,Series,No,-9999,-9999,15.0000000,20.0000000,30.0000000,15,15,21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Somewhat excessively drained,0.0000000,100.0000000,300.0000000,180,0,180,"eskers, kames, moraines, outwash plains",-9999.0000000,-9999.0000000,-9999.0000000,9.0000000,9.5000000,10.0000000,750,1150,2050,-9999,-9999,-9999,170,190,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Sandy-skeletal, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74664,21076563
416,1002,92260974,48.784050758500001,-122.456222400000001,.,75067.0000000,705448.000000000000000,75067,93,182,"Whatcom-Labounty silt loams, 0 to 8 percent slopes",-9999,4.0000000,2.7000000,-9999,0,0,None,None,10,7.4800000,13.0400000,21.0300007,28.8999996,Moderately well drained,Poorly drained,C,3,55,3,62,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.3250000,Moderate,42,1.0000000,75067,491,-9999,25,-9999,Labounty,Series,Yes,-9999,undrained,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,5,134,2,-9999,-9999,-9999,-9999,Yes,Poorly drained,15.0000000,99.0000000,183.0000000,180,0,180,"depressions, plains",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,889,1143,1397,-9999,-9999,-9999,150,170,190,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C/D,Moderate,High,"Fine-loamy, isotic, mesic Aquandic Endoaqualfs",Alfisols,Aqualfs,Endoaqualfs,Aquandic Endoaqualfs,fine-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75067,21088794
417,1003,92304272,47.038822166700001,-123.518813332999997,.,73624.0000000,246742.000000000000000,73624,6695,30,Chehalis silt loam,-9999,2.0000000,2.0000000,-9999,-9999,-9999,Occasional,Occasional,0,5.0000000,9.8000002,19.2999992,28.9799995,Well drained,Well drained,B,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,5,0.6000000,73624,21605,-9999,75,-9999,Chehalis,Series,Yes,NIRR,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Well drained,9.0000000,96.0000000,183.0000000,180,0,180,flood plains,-9999.0000000,0.2300000,-9999.0000000,10.0000000,11.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,150,180,210,3,w,-9999,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Low,Moderate,"Fine-silty, mixed, superactive, mesic Cumulic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Cumulic Ultic Haploxerolls,fine-silty,-9999,superactive,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,73624,20809503
418,1004,92304436,47.246955000000000,-122.484841666999998,.,3227040.0000000,212058.000000000000000,3227038,6822,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",-9999,10.0000000,9.1000004,-9999,65,-9999,-9999,None,10,3.1900001,5.4600000,8.4300003,9.8699999,-9999,Moderately well drained,-9999,-9999,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3227038,21878,-9999,10,-9999,Everett,Series,No,-9999,-9999,5.0000000,10.0000000,12.0000000,31,61,91,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3227038,21372921
419,1005,92375336,48.836587509200001,-122.250296137999996,.,75082.0000000,314376.000000000000000,75082,108,22,"Briscot silt loam, drained, 0 to 2 percent slopes",-9999,1.0000000,1.0000000,-9999,60,60,Occasional,Occasional,1,5.4000001,9.6499996,18.1499996,26.6499996,Poorly drained,Poorly drained,C,-9999,100,3,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,92,1.0000000,75082,568,-9999,90,-9999,Briscot,Series,Yes,-9999,drained,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,5,56,5,-9999,-9999,-9999,-9999,Yes,Poorly drained,6.0000000,41.0000000,76.0000000,180,0,180,"flood plains, river valleys",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,762,1080,1397,-9999,-9999,-9999,160,185,210,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Low,High,"Coarse-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Fluvaquentic Endoaquepts,coarse-loamy,-9999,superactive,nonacid,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75082,21088958
420,1007,92491792,47.431891666699997,-122.255303333000001,.,1389440.0000000,61013.000000000000000,1389435,5439,Ng,Newberg silt loam,-9999,1.0000000,1.0000000,-9999,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,18259,-9999,5,-9999,Woodinville,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,-9999.0000000,-9999.0000000,-9999.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389435,20797304
421,1008,92494481,47.431750000000001,-122.255638332999993,.,1389440.0000000,61013.000000000000000,1389435,5439,Ng,Newberg silt loam,-9999,1.0000000,1.0000000,-9999,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,18259,-9999,5,-9999,Woodinville,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,-9999.0000000,-9999.0000000,-9999.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389435,20797304
422,1009,92494642,47.431654999999999,-122.255883333000000,.,1389440.0000000,61013.000000000000000,1389435,5439,Ng,Newberg silt loam,-9999,1.0000000,1.0000000,-9999,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,18259,-9999,5,-9999,Woodinville,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,-9999.0000000,-9999.0000000,-9999.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389435,20797304
423,1010,92531613,47.530540670000001,-122.069055390000003,.,1389410.0000000,4874511.000000000000000,1389407,5413,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",-9999,10.0000000,9.1999998,-9999,65,-9999,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,18285,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,8.0000000,10.0000000,15.0000000,21,37,40,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389407,20797138
424,1011,92579391,47.529941190000002,-122.077016360000002,.,1389410.0000000,725761.000000000000000,1389408,5414,AgD,"Alderwood gravelly sandy loam, 15 to 30 percent slopes",-9999,20.0000000,18.2000008,-9999,65,-9999,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Very limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5440000,Severe,5,1.0000000,1389408,18280,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,15.0000000,20.0000000,30.0000000,15,15,21,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389408,20797143
425,1012,92579503,47.530129369999997,-122.076751560000005,.,1389410.0000000,4874511.000000000000000,1389407,5413,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",-9999,10.0000000,9.1999998,-9999,65,-9999,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,18285,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,8.0000000,10.0000000,15.0000000,21,37,40,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389407,20797138
426,1013,92695744,47.382436666700002,-122.317421667000005,.,1389410.0000000,1135522.000000000000000,1389406,5412,AgB,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",-9999,2.0000000,1.9000000,-9999,65,-9999,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,1389406,18290,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,0.0000000,2.0000000,8.0000000,30,91,91,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,180.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389406,20797133
427,1015,92715982,48.766388523899998,-122.465135380999996,.,75056.0000000,174437.000000000000000,75056,82,172,"Urban land-Whatcom-Labounty complex, 0 to 8 percent slopes",-9999,4.0000000,3.3000000,-9999,0,0,None,None,2,8.1700001,13.8900003,21.6900005,29.3899994,-9999,Poorly drained,-9999,-9999,70,8,40,Not rated,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Not rated,Not rated,Not rated,Poor,Not rated,Not rated,0.4140000,Not rated,22,1.0000000,75056,420,-9999,20,-9999,Labounty,Series,Yes,-9999,undrained,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,5,134,2,-9999,-9999,-9999,-9999,Yes,Poorly drained,0.0000000,30.0000000,61.0000000,180,0,180,"depressions, plains",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,889,1080,1270,-9999,-9999,-9999,150,170,190,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C/D,Moderate,High,"Fine-loamy, isotic, mesic Aquandic Endoaqualfs",Alfisols,Aqualfs,Endoaqualfs,Aquandic Endoaqualfs,fine-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75056,21088730
428,1016,92719575,48.814613606199998,-122.331284433999997,.,75063.0000000,654973.000000000000000,75063,89,179,"Whatcom silt loam, 3 to 8 percent slopes",-9999,6.0000000,5.1999998,-9999,69,69,None,None,11,8.6099997,14.7100000,23.3700008,31.8700008,Moderately well drained,Moderately well drained,C,3,80,3,80,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0230000,Moderate,16,1.0000000,75063,460,-9999,80,-9999,Whatcom,Series,Yes,-9999,-9999,3.0000000,6.0000000,8.0000000,-9999,-9999,-9999,-9999,5,86,4,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,99.0000000,183.0000000,180,0,180,"hills, hillslopes, plains",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,889,1080,1270,-9999,-9999,-9999,150,170,190,3,w,-9999,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Low,High,"Fine-loamy, isotic, mesic Aqualfic Haplorthods",Spodosols,Orthods,Haplorthods,Aqualfic Haplorthods,fine-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75063,21088770
429,1017,92835613,48.978498818799999,-122.732261941000004,.,75030.0000000,157060.000000000000000,75030,56,149,"Skipopa-Blainegate complex, 0 to 8 percent slopes",-9999,4.0000000,2.7000000,-9999,0,0,None,None,40,8.3199997,13.8500004,22.2299995,30.2000008,Somewhat poorly drained,Poorly drained,D,-9999,100,4,55,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.8690000,Moderate,40,1.0000000,75030,274,-9999,35,-9999,Blainegate,Series,Yes,-9999,"fine surface, undrained",0.0000000,1.0000000,3.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,Yes,Poorly drained,6.0000000,34.0000000,61.0000000,180,0,180,"marine terraces, plains",-9999.0000000,0.2300000,-9999.0000000,10.0000000,10.0000000,10.0000000,762,1016,1270,-9999,-9999,-9999,180,180,180,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Low,High,"Very-fine, mixed, superactive, mesic Typic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,very-fine,-9999,superactive,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75030,21089585
430,1018,92837105,48.957941362699998,-122.750271298000001,.,75030.0000000,157060.000000000000000,75030,56,149,"Skipopa-Blainegate complex, 0 to 8 percent slopes",-9999,4.0000000,2.7000000,-9999,0,0,None,None,40,8.3199997,13.8500004,22.2299995,30.2000008,Somewhat poorly drained,Poorly drained,D,-9999,100,4,55,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.8690000,Moderate,40,1.0000000,75030,274,-9999,35,-9999,Blainegate,Series,Yes,-9999,"fine surface, undrained",0.0000000,1.0000000,3.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,Yes,Poorly drained,6.0000000,34.0000000,61.0000000,180,0,180,"marine terraces, plains",-9999.0000000,0.2300000,-9999.0000000,10.0000000,10.0000000,10.0000000,762,1016,1270,-9999,-9999,-9999,180,180,180,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Low,High,"Very-fine, mixed, superactive, mesic Typic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,very-fine,-9999,superactive,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75030,21089585
