OID_,field_1,ID2,lat,long,el,Aspect,Profilecurv,Tangentialc,Slope,PNWSRTMDEM,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
290,690,80150464,47.123375000000003,-122.295866669999995,.,66.646560668999996,0.000193130300000,-0.000445951800000,1.785152316100000,148.000000000000000,74670.0000000,,74670,,1B,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",,2.0000000,1.9000000,,65,,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,74670,,,5,,McKenna,Series,No ,,,0.0000000,1.0000000,2.0000000,30,61,91,,,,,,,,Wooded under natural conditions,Yes,Poorly drained,15.0000000,180.0000000,245.0000000,180,0,180,"depressions, drainageways, plains",,,,9.0000000,10.0000000,11.0000000,635,1000,1524,,,,160,200,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy-skeletal, mixed, superactive, nonacid, mesic Aquandic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Aquandic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74670,21076513
291,691,80156061,46.903796667000002,-122.297761670000000,.,209.634506230000000,0.002621277000000,0.000608988000000,6.839581012700000,246.000000000000000,74665.0000000,,74665,,19B,"Kapowsin gravelly ashy loam, 0 to 6 percent slopes",,2.0000000,1.9000000,,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,,100,3,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Slight,6,1.0000000,74665,,,2,,Harstine,Series,No ,,,0.0000000,2.0000000,6.0000000,30,91,91,,,,,,,,,No,Moderately well drained,15.0000000,180.0000000,275.0000000,180,0,180,"plains, ridges",,,,9.0000000,10.0000000,11.0000000,762,1080,1270,,,,150,185,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coarse-loamy, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,coarse-loamy,not used,not used,not used,mesic,Oxyaquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74665,21076493
292,692,80157099,46.871528333000001,-122.335755000000006,.,196.312652589999999,0.003721399200000,0.002412047700000,4.435677051500000,176.000000000000000,74655.0000000,,74655,,14B,"Everett stony sandy loam, 0 to 6 percent slopes",,3.0000000,3.0000000,,,,None,None,0,1.9500000,3.7000000,6.2199998,8.7200003,Somewhat excessively drained,Somewhat excessively drained,A,,100,6,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Somewhat limited,0.0020000,Slight,0,1.0000000,74655,,,100,,Everett,Series,Yes,,,0.0000000,3.0000000,6.0000000,,,,,5,86,4,,,,,No,Somewhat excessively drained,100.0000000,150.0000000,210.0000000,180,0,180,outwash terraces,,0.1600000,,10.0000000,10.0000000,10.0000000,889,889,889,,,,180,180,180,6,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Sandy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74655,21076427
293,693,80157966,46.868221667000000,-122.339849999999998,.,154.164993290000012,0.000684137900000,-0.000233819100000,10.207454681000000,164.000000000000000,74652.0000000,,74652,,13B,"Everett very gravelly sandy loam, 0 to 8 percent slopes",,5.0000000,5.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,74652,,,10,,Alderwood,Series,No ,,,0.0000000,5.0000000,8.0000000,30,49,91,,,,,,,,,No,Moderately well drained,10.0000000,125.0000000,275.0000000,180,0,180,"hills, plains, ridges",,,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74652,21076528
294,694,80158765,46.859446667000000,-122.352133330000001,.,319.523681640000007,-0.002020551600000,0.001218385300000,22.418420791999999,161.000000000000000,74691.0000000,,74691,,33A,Reed silty clay,,1.0000000,1.0000000,,15,15,Frequent,Frequent,0,5.0000000,10.0000000,20.0000000,30.0000000,Poorly drained,Poorly drained,B/D,,95,5,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Slight,90,1.0000000,74691,,,90,,Reed,Series,Yes,,,0.0000000,1.0000000,2.0000000,,,,,5,86,4,,,,,Yes,Poorly drained,8.0000000,80.0000000,152.0000000,180,0,180,flood plains,,0.3000000,,10.0000000,11.0000000,12.0000000,1016,1524,2032,,,,150,175,200,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,"Fine, mixed, superactive, mesic Vertic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Vertic Argiaquolls,fine,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74691,21076400
295,696,80161723,46.872966667000000,-122.332175000000007,.,269.589355469999987,-0.001611040900000,-0.002356814700000,7.191723346700000,165.000000000000000,74666.1015625,,74666,,19C,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",,10.0000000,9.5000000,,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74666,,,2,,Neilton,Series,No ,,,6.0000000,10.0000000,15.0000000,21,37,46,,,,,,,,,No,Excessively drained,15.0000000,180.0000000,275.0000000,180,0,180,"outwash terraces, plains",,,,9.0000000,10.0000000,11.0000000,762,1016,1270,,,,150,185,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandy-skeletal, mixed, mesic Dystric Xerorthents",Entisols,Orthents,Xerorthents,Dystric Xerorthents,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74666,21076500
296,699,80256420,47.309090603999998,-122.180291460000007,.,274.175231929999995,0.001899259700000,0.000712473100000,14.366443633999999,137.000000000000000,1389423.0000000,,1389423,,EvC,"Everett very gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,10.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,1389423,,,80,,Everett,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389423,20797151
297,700,80258047,47.202480555999998,-122.451911109999998,.,139.183334349999996,0.002172473100000,0.001004590100000,4.153402805300000,124.000000000000000,3227038.0000000,,3227038,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3227038,,,10,,Everett,Series,No ,,,5.0000000,10.0000000,12.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227038,21372921
298,704,80291683,47.766039907000000,-122.478818329999996,.,128.515502929999997,0.002065094900000,0.002942553000000,5.038478851300000,46.000000000000000,74193.0000000,,74193,,23,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",,10.0000000,9.5000000,,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74193,,,2,,Dupont,Series,No ,,,0.0000000,0.0000000,1.0000000,30,30,61,,,,,,,,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,15.0000000,180.0000000,275.0000000,180,0,180,"depressions, plains, troughs",,,,9.0000000,10.0000000,11.0000000,762,1016,1270,,,,150,185,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diatomaceous, euic, mesic Limnic Haplosaprists",Histosols,Saprists,Haplosaprists,Limnic Haplosaprists,not used,not used,not used,euic,mesic,Typic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74193,21008972
299,705,80297041,47.751726349000002,-122.478326910000007,.,202.711837769999988,-0.001193334300000,-0.000047135200000,2.953314542800000,51.000000000000000,74234.0000000,,74234,,60,"Sinclair very gravelly sandy loam, 8 to 15 percent slopes",,12.0000000,11.6000004,,61,,None,None,5,1.8500000,4.0999999,5.3600001,5.3600001,Moderately well drained,Moderately well drained,B,,100,4,95,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0030000,Moderate,5,1.0000000,74234,,,95,,Sinclair,Series,Yes,,,8.0000000,12.0000000,15.0000000,,,,,3,48,6,,,,,No,Moderately well drained,0.0000000,60.0000000,150.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,635,953,1270,,,,200,200,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,Moderate,"Ashy-skeletal, isotic, mesic Andic Durorthods",Spodosols,Orthods,Durorthods,Andic Durorthods,ashy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74234,21009031
300,708,80356718,47.667801943999997,-122.325942499999996,.,264.918029789999991,0.000489290800000,0.000576828700000,2.547334432600000,93.000000000000000,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646
301,709,80366005,47.633938333000003,-122.294166669999996,.,41.015369415000002,0.000042644900000,-0.000576217400000,2.811458826100000,44.000000000000000,3064839.0000000,,3064839,,3058,"Alderwood-Everett-Urban land complex, 0 to 12 percent slopes",,5.0000000,4.8000002,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,4,75,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0990000,Moderate,5,1.0000000,3064839,,,5,,Kitsap,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064839,21113667
302,710,80366709,47.628246666999999,-122.294030000000006,.,258.038757320000002,-0.001141373200000,-0.000613705100000,4.955043792700000,38.000000000000000,3064840.0000000,,3064840,,3059,"Alderwood-Everett-Urban land complex, 12 to 35 percent slopes",,25.0000000,22.7000008,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,6,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,0.9690000,Severe,5,1.0000000,3064840,,,20,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,15,15,30,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3064840,21113674
303,720,80647843,47.643597170000000,-122.320253919999999,.,248.267379760000011,-0.000573424700000,0.001238144000000,4.119638443000000,53.000000000000000,3064837.0000000,,3064837,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3064837,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064837,21113657
304,725,80801854,47.666983469999998,-122.331710990000005,.,115.337959290000001,0.000697685300000,0.000789516700000,1.394049167600000,94.000000000000000,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646
305,726,80802252,47.666877829999997,-122.328977390000006,.,59.742683411000002,-0.001178324500000,0.000336899700000,0.953678607900000,86.000000000000000,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646
306,727,80985866,47.552210000000002,-122.256469999999993,.,142.762985229999998,0.003333419300000,0.002382978800000,19.914676665999998,22.000000000000000,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
307,728,80987370,47.553730000000002,-122.253780000000006,.,132.197113040000005,0.001049789700000,-0.003559687400000,18.986057281000001,29.000000000000000,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
308,731,81097087,45.980866740000003,-122.459321549999999,.,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,70.000000000000000,72075.0000000,,72075,,W,Water,,,,,,,,,0,,,,,,,,,100,,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,,Not rated,0,,72075,,,100,,Water,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,Unranked,,,,,,,,alluvial cones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,72075,20796813
309,732,81097775,45.913152951999997,-122.585260090000006,.,177.901947019999994,-0.001303098900000,0.000297394400000,3.154564142200000,316.000000000000000,72044.0000000,,72044,,OlE,"Olympic clay loam, 20 to 30 percent slopes",,25.0000000,25.0000000,,,,None,None,0,5.0000000,9.1199999,17.1200008,25.5499992,Well drained,Well drained,C,,100,4,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,72044,,,100,,Olympic,Series,Yes,,,20.0000000,25.0000000,30.0000000,,,,,5,48,6,,,,,No,Well drained,61.0000000,336.0000000,610.0000000,113,270,68,mountain slopes,,0.1600000,,10.0000000,11.0000000,12.0000000,1016,1397,1778,,,,160,180,200,4,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,C,Moderate,High,"Fine, mixed, active, mesic Xeric Palehumults",Ultisols,Humults,Palehumults,Xeric Palehumults,fine,,active,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72044,20796782
310,738,81358872,47.760767563999998,-122.478224229999995,.,327.547760009999990,0.001179246500000,-0.000109876900000,3.421237707100000,59.000000000000000,74210.0000000,,74210,,39,"Poulsbo gravelly sandy loam, 0 to 6 percent slopes",,3.0000000,3.0000000,,53,,None,None,5,3.0000000,6.0000000,7.3200002,7.3200002,Moderately well drained,Moderately well drained,B/D,,100,4,95,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1090000,Slight,5,1.0000000,74210,,,95,,Poulsbo,Series,Yes,,,0.0000000,3.0000000,6.0000000,,,,,3,86,4,,,,,No,Moderately well drained,0.0000000,120.0000000,150.0000000,180,0,180,"moraines, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,889,889,889,,,,210,210,210,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,High,High,"Coarse-loamy, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74210,21008979
