,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
"986",92304272,47.0388221667,-123.5188133333,-9999,10.2,17.3,3.6,13.7,2149,346,9.4,49.9,89,2148,2917,89,293,112,307,195,66,-16.8,36.7,11.2,806,241,66,146.97,951
"987",92304436,47.246955,-122.4848416667,-9999,10.6,17.8,3.8,14,1034,202,19.9,88.1,83,2256,2813,111,303,97,314,217,28,-16.2,36.2,11.7,775,346,69,38.55,1025
"988",92375336,48.8365875092,-122.2502961382,-9999,9.3,17,1.6,15.5,1698,382,11.3,44.7,138,1941,3261,78,277,111,302,191,92,-20.5,35.2,12,700,151,70,112.72,856
"989",92421752,49.13792853,-123.75099035,-9999,9.7,17.3,3,14.3,1038,191,19,91,108,2012,3112,86,300,92,312,220,42,-16.7,34.7,-9999,637,265,75,53.42,890
"990",92491792,47.4318916667,-122.2553033333,-9999,11.2,18.4,4.4,14,983,191,21.6,96,70,2437,2620,146,316,82,321,239,20,-14.7,36.4,11.3,775,360,70,31.75,1143
"991",92494481,47.43175,-122.2556383333,-9999,11.2,18.4,4.4,14,983,191,21.6,96,70,2436,2621,146,316,82,321,239,20,-14.8,36.4,11.3,775,360,70,31.75,1143
"992",92494642,47.431655,-122.2558833333,-9999,11.2,18.4,4.3,14,983,191,21.6,96,70,2436,2622,146,316,82,321,239,20,-14.8,36.4,11.3,775,360,70,31.75,1142
"993",92531613,47.53054067,-122.06905539,-9999,10.2,17.5,3.1,14.4,1314,288,15.4,60.8,97,2155,2948,98,299,101,313,212,43,-17,35.9,11.1,751,245,70,69.05,969
"994",92579391,47.52994119,-122.07701636,-9999,10.1,17.4,2.9,14.5,1345,296,14.9,58.9,101,2125,2987,94,297,103,312,209,46,-17.3,35.8,11,748,238,70,72.53,952
"995",92579503,47.53012937,-122.07675156,-9999,10.1,17.4,2.9,14.5,1344,296,14.9,59,101,2126,2986,94,297,103,312,209,46,-17.2,35.8,11,748,238,70,72.4,952
"996",92695744,47.3824366667,-122.3174216667,-9999,11,18.2,4.2,14,992,188,21.2,96.5,74,2375,2684,133,313,86,320,233,22,-15.2,36.2,-9999,771,359,70,33.81,1102
"997",92700922,48.4408121975,-123.3912630938,-9999,10,16.4,4.2,12.1,853,138,23.4,118.6,82,2020,2987,62,314,80,317,236,24,-14.2,34.2,11.3,658,340,74,32.61,833
"998",92715982,48.7663885239,-122.4651353806,-9999,9.8,16.9,2.7,14.2,1016,244,19.5,69.2,105,2024,3076,75,292,102,307,205,36,-18.4,34.6,11.5,703,253,70,43.99,874
"999",92719575,48.8146136062,-122.3312844336,-9999,9.5,16.9,2,14.9,1344,322,14.5,52.5,123,1971,3186,76,282,109,303,194,61,-19.9,35.1,11.6,707,192,69,76.68,860
"1000",92835613,48.9784988188,-122.7322619408,-9999,9.6,16.6,2.7,14,1207,265,16.2,62.7,110,1973,3135,68,293,98,306,208,47,-18.2,34.3,11.5,674,216,72,66.67,841
"1001",92837105,48.9579413627,-122.750271298,-9999,9.6,16.5,2.7,13.8,1164,256,16.8,64.7,107,1962,3136,65,294,98,306,208,44,-18,34.2,11.5,672,222,72,62.63,829
"1002",92838506,48.9794309667,-122.79054299,-9999,9.6,16.5,2.8,13.8,1174,255,16.7,64.7,108,1967,3131,66,296,95,307,213,45,-17.8,34.1,11.6,659,212,73,64.8,831
"1003",92840637,48.9655041464,-122.7816005051,-9999,9.6,16.6,2.7,13.8,1171,255,16.7,64.9,108,1970,3130,67,295,95,307,212,45,-17.8,34.2,11.6,663,214,73,64.09,835
"1004",92944664,48.9146396498,-121.99874195,-9999,8.3,16.5,0.3,16.1,1775,367,10.3,44.9,191,1728,3589,57,254,126,293,167,163,-22.7,34.9,12.9,691,163,69,122.09,740
"1005",92978438,47.966315,-124.040181,-9999,7.5,15,1.2,13.7,3315,539,5.3,27.7,182,1432,3844,30,252,136,299,162,322,-21.1,33.3,11.4,636,66,72,283.73,541
"1006",92979320,47.966315,-124.040181,-9999,7.5,15,1.2,13.7,3315,539,5.3,27.7,182,1432,3844,30,252,136,299,162,322,-21.1,33.3,11.4,636,66,72,283.73,541
"1007",93058323,48.611550856,-122.2332708165,-9999,8.6,16.2,1.6,14.5,2034,444,9.2,36.4,145,1734,3458,50,265,125,294,169,121,-20.8,34.6,12.3,695,115,69,147.39,713
"1008",93072429,48.67302,-121.0734416667,-9999,6,15.7,-2.9,18.6,1976,305,8.1,51.4,418,1360,4397,37,199,146,277,131,588,-29.1,34.5,12.8,633,213,66,147.72,568
"1009",93073576,48.67295,-121.0734166667,-9999,6,15.7,-2.9,18.6,1976,305,8.1,51.4,418,1360,4397,37,199,146,277,131,588,-29.1,34.5,12.8,633,213,66,147.77,568
"1010",93074037,48.6696583333,-121.2638783333,-9999,7.5,16.3,-0.7,17,2134,367,8.2,44.3,253,1585,3867,50,233,135,286,151,320,-24.8,34.8,12.4,671,177,68,159.44,677
"1011",93081614,48.5053974423,-122.2466439754,-9999,10,16.8,3,13.8,1167,293,17.1,57.3,98,2080,3001,77,295,102,307,204,36,-17.9,35.6,11.8,739,234,69,55.06,899
"1012",93084584,47.252575,-122.4829783333,-9999,10.6,17.8,3.8,14,1029,200,20.1,89.2,82,2271,2796,113,304,96,315,219,27,-16.1,36.2,11.7,776,347,69,37.85,1035
"1013",93084914,47.2525533333,-122.476945,-9999,10.7,17.8,3.8,14,1022,199,20.2,89.8,81,2275,2792,114,305,96,315,219,27,-16.1,36.2,11.3,776,349,69,37.07,1037
"1014",93085326,48.6638067568,-122.2101189941,-9999,9.2,16.8,1.8,15,1768,376,10.9,44.7,131,1914,3262,70,275,116,298,183,90,-20.2,35.5,12.6,725,166,68,117.29,826
"1015",93086413,47.418005,-123.565505,-9999,8.7,16.1,2,14.1,4521,685,4.1,23.4,135,1739,3415,48,274,122,305,182,275,-19.3,34.7,12,691,47,71,397.44,703
"1016",93086790,47.3923833333,-123.603845,-9999,9.1,16.4,2.2,14.2,4078,631,4.7,26.1,126,1838,3306,56,276,122,304,182,221,-19,35.4,11.9,730,80,69,348.7,766
"1017",93088148,48.7708941032,-122.2006595135,-9999,9.4,17.1,1.9,15.2,1546,330,12.6,51.7,128,1977,3200,80,279,111,301,190,77,-20.1,35.6,11.6,721,200,69,95.21,872
"1018",93307318,47.8835760663,-122.6311262326,-9999,10.4,17,4,13,768,170,26.5,99.7,79,2160,2862,82,307,90,314,224,19,-15.9,35.1,-9999,718,339,71,17.74,932
"1019",93320242,45.487295,-122.5722283333,-9999,11.5,19.2,4,15.2,1173,214,18.4,89.7,72,2568,2547,188,312,88,319,230,26,-15.7,38.6,12.7,871,396,66,41.43,1252
"1020",93387578,48.598223,-116.967681,-9999,6.4,17.7,-4.9,22.6,760,211,21.5,83.6,514,1619,4303,78,190,142,268,126,235,-31.8,37.5,12.1,738,391,61,11.68,763
"1021",93388172,48.8558685104,-122.3327274621,-9999,9.7,17.1,2.2,14.9,1171,283,16.8,60.5,116,2046,3100,86,286,105,304,198,47,-19.4,35.6,11.6,723,232,69,57.35,905
"1022",93388545,48.8486191759,-122.3115346581,-9999,9.6,17.1,2.1,15,1283,306,15.3,56,120,2026,3129,85,285,106,304,198,55,-19.6,35.4,11.4,715,211,69,69.5,899
"1023",93413987,48.1908216667,-113.9840083333,-9999,4,15.7,-6.5,22.3,1311,442,10.7,35.5,763,1167,5106,28,167,152,260,108,575,-34.2,33.5,14.2,583,109,66,82.56,471
"1024",93415321,48.187325,-113.9932033333,-9999,4.5,16.2,-6.3,22.5,1166,406,12.4,39.8,716,1252,4955,36,170,151,260,109,473,-34,34.3,14.2,609,140,64,64.35,526
"1025",93521760,48.8311577827,-122.3067247868,-9999,9.6,17.1,2,15.1,1355,320,14.4,53.4,123,2007,3155,83,284,106,304,198,60,-19.7,35.3,11.4,708,198,70,77.64,888
"1026",93528506,45.5140533333,-122.6009216667,-9999,11.6,19.2,4.1,15.2,1134,205,19.1,93.7,71,2586,2528,192,313,86,320,234,25,-15.5,38.5,12.5,868,403,67,37.87,1264
"1027",93743208,48.819525025,-122.1635035425,-9999,9.3,17,1.6,15.4,1583,347,12.2,49.1,136,1941,3255,78,277,112,301,189,85,-20.5,35.3,11.7,706,181,70,100.74,853
"1028",93750688,48.7241159786,-122.1742172912,-9999,9.1,16.8,1.6,15.2,1718,354,11.1,47.6,140,1890,3310,70,270,119,297,178,98,-20.7,35.5,11.9,725,186,68,112.24,820
"1029",93750965,48.732638082,-122.12606024,-9999,8.6,16.4,1.2,15.2,1897,383,9.8,42.9,157,1761,3475,57,259,127,292,166,132,-21.7,35.1,12.3,712,159,67,132.07,744
"1030",93796749,48.0248526566,-122.6798538384,-9999,10,16.2,3.9,12.2,563,154,35.5,104.8,80,2022,2977,58,307,89,313,224,13,-15.9,34.3,-9999,686,339,72,1.03,820
"1031",93798041,48.024418535,-122.6795078335,-9999,10,16.2,3.9,12.2,564,154,35.5,104.8,80,2023,2977,58,307,89,313,224,13,-15.9,34.3,-9999,686,339,72,1.06,820
"1032",93798592,48.0243144888,-122.6801193771,-9999,10,16.2,3.9,12.2,564,154,35.5,104.8,80,2023,2977,58,307,89,313,224,13,-15.9,34.3,-9999,686,339,72,1.09,820
"1033",93799295,48.0243431912,-122.6804090557,-9999,10,16.2,3.9,12.2,564,154,35.5,104.8,80,2022,2977,58,307,89,313,224,13,-15.9,34.3,-9999,686,339,72,1.1,820
"1034",93944771,47.380005,-122.3171916667,-9999,11,18.2,4.2,14,994,189,21.1,96.4,74,2377,2683,133,313,86,320,234,22,-15.2,36.2,-9999,771,358,70,33.98,1103
"1035",93961544,45.5202271689,-123.1103981378,-9999,11.2,18.9,3.8,15.1,1105,157,19.2,120.7,78,2457,2653,166,302,100,311,211,30,-16.4,39,12.2,886,482,65,33.43,1181
"1036",94061931,48.8385978793,-122.1534083784,-9999,9.3,17.1,1.5,15.6,1594,352,12.1,48.6,140,1952,3257,81,277,111,302,191,89,-20.6,35.4,12,705,178,70,101.83,866
"1037",94062055,48.7937907539,-122.1160894632,-9999,8.6,16.5,1,15.5,1848,377,10.1,43.8,162,1771,3478,59,260,125,294,169,133,-21.8,35,12.1,703,160,68,127.94,754
"1038",94062398,48.7741776245,-122.0595206693,-9999,7.4,15.4,0.2,15.1,2533,467,6.9,32.9,210,1456,3897,33,234,142,284,142,286,-23.7,33.7,14,665,95,68,201.65,571
"1039",94062928,48.7763931066,-122.0831210911,-9999,7.8,15.7,0.6,15.1,2246,430,7.9,36.5,191,1545,3760,39,242,138,287,149,215,-22.9,34.1,13.3,679,119,68,171.12,623
"1040",94063481,48.7282299194,-122.1437024698,-9999,8.8,16.5,1.4,15.2,1850,374,10.1,44.2,150,1799,3422,60,263,124,294,169,120,-21.3,35.2,12.2,715,166,68,126.76,765
"1041",94063567,48.7289506703,-122.1426322684,-9999,8.8,16.5,1.3,15.2,1853,375,10.1,44.1,151,1796,3426,60,262,125,293,169,120,-21.3,35.2,12.2,715,166,68,127.13,763
"1042",94121115,48.7587222099,-122.4665626511,-9999,9.8,16.8,2.7,14.1,1019,244,19.4,69,105,2019,3080,74,292,102,307,205,36,-18.4,34.6,11.4,703,253,70,44.41,870
"1043",94125114,46.320415,-115.255671,-9999,5.3,16.7,-4.8,21.4,1233,354,12.4,47.1,574,1354,4667,48,171,156,264,108,446,-32.4,36.1,13.2,659,222,61,65.64,598
"1044",94145216,48.760749406,-122.4549289048,-9999,9.7,16.9,2.6,14.3,1053,252,18.7,67,107,2015,3093,75,291,103,306,203,39,-18.6,34.6,11.4,703,244,70,47.79,871
"1045",94283153,45.5166166667,-122.58335,-9999,11.6,19.2,4,15.2,1148,210,18.8,91.2,72,2571,2542,189,312,87,319,232,25,-15.6,38.5,12.6,867,396,67,39.39,1254
"1046",94284521,45.5291833333,-122.583595,-9999,11.6,19.2,4,15.1,1146,211,18.8,90.7,72,2570,2544,188,312,87,319,232,25,-15.6,38.5,12.5,866,393,67,39.41,1253
"1047",94294048,45.5164083333,-122.5853883333,-9999,11.6,19.2,4,15.2,1147,210,18.8,91.5,72,2573,2540,189,312,87,319,232,25,-15.6,38.5,12.6,867,398,67,39.22,1255
"1048",94295324,45.5095283333,-122.5976416667,-9999,11.6,19.2,4.1,15.2,1137,206,19,93.5,71,2585,2529,192,313,86,320,233,25,-15.5,38.5,12.6,869,403,67,38.07,1263
"1049",94339857,48.0190404427,-122.6722351203,-9999,10,16.2,4,12.2,567,155,35.3,104.9,80,2031,2968,59,307,89,313,224,13,-15.9,34.3,-9999,687,339,72,1.27,827
"1050",94487596,47.195245,-122.4965366667,-9999,10.5,17.7,3.7,14,1034,201,19.8,88,84,2231,2839,107,302,98,313,214,28,-16.4,36.2,11.5,774,343,69,38.71,1009
"1051",94496093,45.5086420058,-122.7147665621,-9999,11.1,18.9,3.5,15.3,1155,201,18.3,93.8,82,2444,2679,162,306,94,317,223,32,-16.4,38.5,12.3,853,401,67,42.23,1175
"1052",94517130,48.8234812735,-122.1822531894,-9999,9.3,17.1,1.7,15.4,1601,355,12.1,48.1,135,1952,3242,79,279,110,302,192,84,-20.3,35.3,12.3,702,173,70,102.72,861
"1053",94524940,47.6889617778,-122.1072826389,-9999,10.8,17.9,3.9,14,1081,226,19.2,79.2,79,2304,2760,119,310,89,318,229,26,-15.5,36.1,11.5,756,308,70,44.39,1055
"1054",94526169,47.6671236944,-122.1472723333,-9999,10.6,17.7,3.7,14.1,1072,219,19.2,81,84,2254,2817,112,308,91,317,226,29,-15.8,35.9,11.4,750,314,70,44.53,1024
"1055",94526672,40.8749168157,-124.0765538163,-9999,11.1,14.4,7.6,6.8,1141,110,18.5,130.7,34,2232,2550,33,336,56,332,276,9,-11,32.4,14.2,747,324,73,55.63,807
"1056",94527200,47.6938412222,-122.0967432778,-9999,10.7,17.9,3.9,14,1101,233,18.8,76.6,80,2301,2764,119,310,89,318,228,27,-15.6,36.1,11.4,757,301,70,46.22,1054
"1057",94527941,47.6926042778,-122.1124013611,-9999,10.7,17.9,3.9,14,1077,224,19.3,79.7,80,2299,2765,118,310,89,318,229,26,-15.5,36.1,11.5,755,309,70,44.03,1051
"1058",94528560,47.6923098889,-122.1188613333,-9999,10.7,17.9,3.9,14,1067,221,19.4,80.9,80,2298,2766,118,310,89,318,229,26,-15.5,36.1,11.5,754,311,70,43.16,1050
"1059",94529579,47.6894394444,-122.1097236667,-9999,10.8,17.9,3.9,14,1079,225,19.2,79.5,79,2303,2761,119,310,89,318,229,26,-15.5,36.1,11.5,755,308,70,44.13,1054
"1060",94753365,47.4802077469,-122.0790265315,-9999,10.1,17.4,3.1,14.3,1323,287,15.2,60.7,97,2140,2959,95,297,103,311,208,43,-17.2,35.9,11.7,758,250,69,69.26,957
"1061",94772406,47.00504479,-122.8512597,-9999,10.3,17.7,3.5,14.2,1249,209,16.3,84.6,90,2186,2902,104,292,110,306,196,40,-17,36.9,11.6,810,363,66,56.98,987
"1062",94829141,48.7491991356,-122.4110198793,-9999,9.4,16.7,2.1,14.6,1268,304,15.3,55.1,122,1929,3218,69,282,110,303,193,57,-19.6,34.7,11.5,695,193,70,70.67,828
"1063",94834038,47.710022,-122.376454,-9999,10.7,17.6,4,13.6,965,191,21.4,92.1,78,2261,2784,105,311,87,319,232,23,-15.5,35.6,11.1,736,327,71,35.19,1014
"1064",94854784,48.719242,-122.474633,-9999,9.6,16.8,2.6,14.2,1073,257,18.3,65.3,108,1990,3115,72,291,103,306,203,40,-18.5,34.5,11.6,695,233,71,50.79,853
"1065",95072177,48.8036514177,-122.3496431485,-9999,9.3,16.8,1.9,14.8,1366,330,14.1,50.8,127,1924,3239,70,279,111,301,190,65,-20.1,34.9,11.6,702,180,69,79.72,829
"1066",95192018,48.4066973253,-122.3379306123,-9999,10,16.6,3.2,13.3,878,228,22.7,72.5,93,2052,3005,70,298,99,307,208,25,-17.4,35.3,11.7,726,284,69,27.83,868
"1067",95193268,48.3965605093,-122.5358484685,-9999,9.9,16.2,3.7,12.5,682,175,29.2,92.5,85,2018,3000,60,306,91,312,222,18,-16.3,34.2,11.7,688,319,72,12.41,829
"1068",95193795,48.3862070304,-122.5020750985,-9999,10,16.3,3.7,12.5,711,183,28.1,88.7,85,2027,2991,61,305,92,311,219,18,-16.3,34.6,-9999,700,320,71,13.94,836
"1069",95301158,48.7187793637,-122.2035908327,-9999,9.3,16.9,1.8,15.1,1722,357,11.2,47.3,132,1928,3253,73,275,116,299,183,90,-20.3,35.6,11.7,726,182,68,112.5,840
"1070",95304470,48.7846598121,-122.1133344993,-9999,8.5,16.4,1,15.4,1886,382,9.8,43,164,1742,3510,56,257,127,293,166,140,-22,35,12.3,703,156,68,131.83,736
"1071",95304727,48.7194646373,-122.1988168359,-9999,9.3,16.9,1.8,15.1,1715,356,11.2,47.5,133,1925,3260,73,274,116,298,183,91,-20.4,35.6,11.7,726,183,68,111.82,838
"1072",95317914,45.51568,-122.715625,-9999,11.2,18.9,3.6,15.3,1153,201,18.4,94.1,81,2463,2660,166,307,92,317,225,31,-16.2,38.5,12.3,854,401,67,41.96,1187
"1073",95318063,47.5685416667,-120.6033166667,-9999,8.9,20.8,-3.2,24,515,72,36.7,289.4,347,2247,3552,252,219,127,278,151,131,-29.6,40,13.4,872,659,59,-29.18,1210
"1074",95319296,45.517306,-122.718998,-9999,11.1,18.9,3.6,15.3,1160,202,18.2,93.7,82,2456,2667,165,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.69,1182
"1075",95320160,45.517306,-122.718998,-9999,11.1,18.9,3.6,15.3,1160,202,18.2,93.7,82,2456,2667,165,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.69,1182
"1076",95330503,48.9158229759,-122.1197691187,-9999,9.2,17.2,1.2,16.1,1567,357,12.3,48.3,150,1966,3276,86,275,111,301,190,97,-20.8,35.6,12.7,711,182,70,98.36,885
"1077",95330888,48.924616551,-122.0786934346,-9999,8.9,17.1,0.8,16.3,1681,371,11.3,46.1,167,1896,3382,79,271,114,301,186,123,-21.4,35.2,12.3,693,161,71,112.13,846
"1078",95331997,48.9277236963,-122.0294303074,-9999,7.9,16.2,0.2,16,1864,390,9.6,41.5,203,1636,3698,48,249,128,292,164,189,-23.1,34.3,12,668,136,70,133.74,685
"1079",95332515,48.8901558074,-121.9464310259,-9999,7.5,15.8,0,15.8,1952,390,9,40.4,218,1521,3845,39,235,140,285,145,225,-23.9,34.3,12.5,670,138,67,141.8,615
"1080",95333056,48.9020968029,-121.9118231535,-9999,7,15.4,-0.5,15.9,1975,394,8.6,38.9,251,1425,4012,32,224,144,281,138,281,-24.9,34,15,660,133,67,145.49,560
